scenario,seed,method,mc_revenue,cf_revenue,analytical_R
21,8,greedy_swap,49382.4983,49353.9323,51199.2837
21,8,oracle,49744.3340,49715.1356,51957.7245
21,8,random_search,49614.3787,49585.7121,51458.9900
21,8,simulated_annealing,49882.9399,49853.6852,51699.7666
21,8,simulated_annealing_popstart,49789.3160,49760.2796,51181.6566
21,8,GA,49819.6756,49790.2900,51654.5813
21,9,random_valid,49062.9445,49044.0807,50544.5851
21,9,perimeter_only,49265.3345,49246.9318,49475.5784
21,9,popularity_rank,49213.5512,49195.1981,50517.6680
21,9,greedy_swap,49372.4105,49353.9323,51199.2837
21,9,oracle,49733.5859,49715.1356,51957.7245
21,9,random_search,49572.4149,49553.3447,51402.0682
21,9,simulated_annealing,49827.8116,49809.0500,51701.9009
21,9,simulated_annealing_popstart,49823.6170,49804.8403,51057.4659
21,9,GA,49852.8308,49833.5080,51567.3452
22,0,random_valid,72600.4958,72511.4392,69444.0391
22,0,perimeter_only,72456.0451,72366.7473,69437.0059
22,0,popularity_rank,72754.2006,72664.8756,71396.5583
22,0,greedy_swap,72754.2006,72664.8756,71396.5583
22,0,oracle,73189.4253,73103.1237,72206.5918
22,0,random_search,73156.8732,73070.1334,71665.3713
22,0,simulated_annealing,73397.1412,73310.8426,72054.6823
22,0,simulated_annealing_popstart,73473.0835,73385.8766,72082.9065
22,0,GA,73526.0517,73438.1607,72011.1654
22,1,random_valid,72498.9734,72511.4392,69444.0391
22,1,perimeter_only,72354.8974,72366.7473,69437.0059
22,1,popularity_rank,72654.3710,72664.8756,71396.5583
22,1,greedy_swap,72654.3710,72664.8756,71396.5583
22,1,oracle,73089.3015,73103.1237,72206.5918
22,1,random_search,73043.0653,73056.3405,71659.0112
22,1,simulated_annealing,73439.7932,73451.1874,72130.1254
22,1,simulated_annealing_popstart,73208.7381,73222.9503,72060.5273
22,1,GA,73387.0612,73398.9289,71755.4567
22,2,random_valid,72446.7965,72511.4392,69444.0391
22,2,perimeter_only,72297.6262,72366.7473,69437.0059
22,2,popularity_rank,72600.2822,72664.8756,71396.5583
22,2,greedy_swap,72600.2822,72664.8756,71396.5583
22,2,oracle,73034.4748,73103.1237,72206.5918
22,2,random_search,73029.4790,73098.5230,71589.0629
22,2,simulated_annealing,73299.0520,73369.5090,71938.2056
22,2,simulated_annealing_popstart,73228.4299,73297.4266,72012.2569
22,2,GA,73394.5791,73465.2450,71976.6541
22,3,random_valid,72544.0015,72511.4392,69444.0391
22,3,perimeter_only,72401.0178,72366.7473,69437.0059
22,3,popularity_rank,72697.3681,72664.8756,71396.5583
22,3,greedy_swap,72697.3681,72664.8756,71396.5583
22,3,oracle,73140.7780,73103.1237,72206.5918
22,3,random_search,72979.3380,72942.8933,71587.6294
22,3,simulated_annealing,73443.9952,73405.5832,71937.1220
22,3,simulated_annealing_popstart,73423.9950,73386.5793,72118.9851
22,3,GA,73465.5208,73427.3957,71899.8137
22,4,random_valid,72512.8326,72511.4392,69444.0391
22,4,perimeter_only,72368.4557,72366.7473,69437.0059
22,4,popularity_rank,72664.6170,72664.8756,71396.5583
22,4,greedy_swap,72664.6170,72664.8756,71396.5583
22,4,oracle,73102.4859,73103.1237,72206.5918
22,4,random_search,73030.0770,73031.9150,71744.6764
22,4,simulated_annealing,73428.7712,73428.8254,71985.5734
22,4,simulated_annealing_popstart,73352.8617,73352.4441,72096.1723
22,4,GA,73407.2145,73407.4868,71939.8665
22,5,random_valid,72567.6351,72511.4392,69444.0391
22,5,perimeter_only,72423.1114,72366.7473,69437.0059
22,5,popularity_rank,72721.6110,72664.8756,71396.5583
22,5,greedy_swap,72721.6110,72664.8756,71396.5583
22,5,oracle,73160.0815,73103.1237,72206.5918
22,5,random_search,73064.3693,73007.0768,71669.5600
22,5,simulated_annealing,73517.8479,73462.2027,71979.6896
22,5,simulated_annealing_popstart,73359.3413,73301.3812,72001.1890
22,5,GA,73476.1166,73419.3426,71958.2993
22,6,random_valid,72539.7247,72511.4392,69444.0391
22,6,perimeter_only,72391.7489,72366.7473,69437.0059
22,6,popularity_rank,72693.7516,72664.8756,71396.5583
22,6,greedy_swap,72693.7516,72664.8756,71396.5583
22,6,oracle,73129.8335,73103.1237,72206.5918
22,6,random_search,73003.1749,72974.3144,71618.5270
22,6,simulated_annealing,73394.5454,73367.9791,72037.2705
22,6,simulated_annealing_popstart,73299.5861,73273.9276,72125.6228
22,6,GA,73434.8648,73408.4538,72008.8846
22,7,random_valid,72587.9797,72511.4392,69444.0391
22,7,perimeter_only,72445.1649,72366.7473,69437.0059
22,7,popularity_rank,72742.3619,72664.8756,71396.5583
22,7,greedy_swap,72742.3619,72664.8756,71396.5583
22,7,oracle,73182.1920,73103.1237,72206.5918
22,7,random_search,73057.2139,72979.3973,71616.7711
22,7,simulated_annealing,73471.8427,73391.3991,71904.7364
22,7,simulated_annealing_popstart,73404.3370,73323.4233,72180.6915
22,7,GA,73530.8808,73450.4636,71977.0560
22,8,random_valid,72554.9702,72511.4392,69444.0391
22,8,perimeter_only,72409.3365,72366.7473,69437.0059
22,8,popularity_rank,72709.9653,72664.8756,71396.5583
22,8,greedy_swap,72709.9653,72664.8756,71396.5583
22,8,oracle,73145.7148,73103.1237,72206.5918
22,8,random_search,73009.6460,72965.0370,71706.5721
22,8,simulated_annealing,73479.7220,73437.8948,72021.5610
22,8,simulated_annealing_popstart,73437.4950,73395.5683,72072.9994
22,8,GA,73446.8360,73405.6137,71899.1154
22,9,random_valid,72466.2751,72511.4392,69444.0391
22,9,perimeter_only,72320.6808,72366.7473,69437.0059
22,9,popularity_rank,72620.7896,72664.8756,71396.5583
22,9,greedy_swap,72620.7896,72664.8756,71396.5583
22,9,oracle,73057.3201,73103.1237,72206.5918
22,9,random_search,72907.1327,72952.8182,70742.0912
22,9,simulated_annealing,73425.9528,73469.0882,72027.6399
22,9,simulated_annealing_popstart,73230.5401,73274.5801,72062.3826
22,9,GA,73383.7711,73426.8847,72020.0276
23,0,random_valid,63306.1968,63371.3231,62906.1488
23,0,perimeter_only,63732.5777,63796.3876,63042.7171
23,0,popularity_rank,63630.1276,63693.5408,62866.9307
23,0,greedy_swap,63643.6726,63707.1729,62869.3007
23,0,oracle,64314.6773,64378.9140,63838.9021
23,0,random_search,64246.6357,64310.9293,63121.5422
23,0,simulated_annealing,64523.5030,64588.3272,63385.0337
23,0,simulated_annealing_popstart,64457.0928,64521.2975,63334.4454
23,0,GA,64560.6503,64625.2568,63417.3770
23,1,random_valid,63414.8774,63371.3231,62906.1488
23,1,perimeter_only,63837.7455,63796.3876,63042.7171
23,1,popularity_rank,63735.1094,63693.5408,62866.9307
23,1,greedy_swap,63749.0651,63707.1729,62869.3007
23,1,oracle,64421.0150,64378.9140,63838.9021
23,1,random_search,64294.6004,64254.6761,63327.4288
23,1,simulated_annealing,64606.0909,64564.9120,62967.4122
23,1,simulated_annealing_popstart,64559.1095,64517.9190,63499.3130
23,1,GA,64669.6189,64627.9637,63147.7388
23,2,random_valid,63327.3067,63371.3231,62906.1488
23,2,perimeter_only,63754.2645,63796.3876,63042.7171
23,2,popularity_rank,63650.1205,63693.5408,62866.9307
23,2,greedy_swap,63663.4376,63707.1729,62869.3007
23,2,oracle,64335.3615,64378.9140,63838.9021
23,2,random_search,64249.5405,64293.5925,63398.4517
23,2,simulated_annealing,64325.6432,64368.9936,62900.1417
23,2,simulated_annealing_popstart,64458.8740,64501.0939,63354.5636
23,2,GA,64302.2900,64346.0636,63212.6648
23,3,random_valid,63353.3641,63371.3231,62906.1488
23,3,perimeter_only,63777.9461,63796.3876,63042.7171
23,3,popularity_rank,63675.3708,63693.5408,62866.9307
23,3,greedy_swap,63689.2966,63707.1729,62869.3007
23,3,oracle,64362.1470,64378.9140,63838.9021
23,3,random_search,64251.2386,64267.7655,63246.1437
23,3,simulated_annealing,64553.6759,64571.2019,62955.0754
23,3,simulated_annealing_popstart,64502.3333,64520.0937,63475.5667
23,3,GA,64551.5429,64569.0440,63412.3117
23,4,random_valid,63278.2561,63371.3231,62906.1488
23,4,perimeter_only,63701.9852,63796.3876,63042.7171
23,4,popularity_rank,63599.2082,63693.5408,62866.9307
23,4,greedy_swap,63612.4602,63707.1729,62869.3007
23,4,oracle,64283.3251,64378.9140,63838.9021
23,4,random_search,64171.3034,64267.2544,63128.1273
23,4,simulated_annealing,64514.7235,64608.4825,62975.8677
23,4,simulated_annealing_popstart,64392.9130,64487.2686,63025.3483
23,4,GA,64474.2776,64567.9500,63193.9097
23,5,random_valid,63396.5381,63371.3231,62906.1488
23,5,perimeter_only,63823.1401,63796.3876,63042.7171
23,5,popularity_rank,63719.7135,63693.5408,62866.9307
23,5,greedy_swap,63733.3918,63707.1729,62869.3007
23,5,oracle,64401.7683,64378.9140,63838.9021
23,5,random_search,64252.6639,64229.5266,63046.7657
23,5,simulated_annealing,64469.2355,64444.7821,63245.2647
23,5,simulated_annealing_popstart,64495.9696,64471.6271,63328.6689
23,5,GA,64489.3408,64465.5140,63294.5001
23,6,random_valid,63354.2520,63371.3231,62906.1488
23,6,perimeter_only,63779.8163,63796.3876,63042.7171
23,6,popularity_rank,63675.9789,63693.5408,62866.9307
23,6,greedy_swap,63689.5678,63707.1729,62869.3007
23,6,oracle,64359.7976,64378.9140,63838.9021
23,6,random_search,64315.3058,64334.1556,63085.3496
23,6,simulated_annealing,64546.3321,64564.4822,63003.5937
23,6,simulated_annealing_popstart,64453.8530,64472.6406,63092.9715
23,6,GA,64527.0284,64545.0155,62994.9434
23,7,random_valid,63350.1569,63371.3231,62906.1488
23,7,perimeter_only,63780.8547,63796.3876,63042.7171
23,7,popularity_rank,63677.9571,63693.5408,62866.9307
23,7,greedy_swap,63691.2491,63707.1729,62869.3007
23,7,oracle,64360.3167,64378.9140,63838.9021
23,7,random_search,64171.9081,64189.0863,63164.8071
23,7,simulated_annealing,64507.5074,64527.0238,62923.7979
23,7,simulated_annealing_popstart,64482.9524,64502.3591,63302.6691
23,7,GA,64636.5660,64655.8777,63464.7878
23,8,random_valid,63439.1999,63371.3231,62906.1488
23,8,perimeter_only,63865.4499,63796.3876,63042.7171
23,8,popularity_rank,63761.7125,63693.5408,62866.9307
23,8,greedy_swap,63775.1259,63707.1729,62869.3007
23,8,oracle,64447.0525,64378.9140,63838.9021
23,8,random_search,64352.9348,64284.4171,63425.8877
23,8,simulated_annealing,64554.8741,64487.7767,62851.5691
23,8,simulated_annealing_popstart,64482.9002,64414.9300,63084.6626
23,8,GA,64683.7037,64615.6104,63014.5208
23,9,random_valid,63324.3199,63371.3231,62906.1488
23,9,perimeter_only,63746.1167,63796.3876,63042.7171
23,9,popularity_rank,63644.2490,63693.5408,62866.9307
23,9,greedy_swap,63657.9191,63707.1729,62869.3007
23,9,oracle,64331.5041,64378.9140,63838.9021
23,9,random_search,64218.0872,64264.7343,63225.0102
23,9,simulated_annealing,64601.4285,64650.4939,63230.5870
23,9,simulated_annealing_popstart,64454.8219,64501.8870,63367.0212
23,9,GA,64291.6714,64339.3892,62899.2601
24,0,random_valid,72008.3008,71985.4374,87313.5405
24,0,perimeter_only,71770.1822,71743.4162,87276.8706
24,0,popularity_rank,71961.5097,71938.7387,88274.0037
24,0,greedy_swap,72211.3939,72189.1191,88526.4553
24,0,oracle,72365.9545,72343.6637,89811.7016
24,0,random_search,72387.3816,72365.0999,88277.4207
24,0,simulated_annealing,72570.4658,72547.2622,87733.0920
24,0,simulated_annealing_popstart,72754.7581,72729.9637,89301.6168
24,0,GA,72601.7340,72578.8212,88878.4430
24,1,random_valid,71904.8089,71985.4374,87313.5405
24,1,perimeter_only,71662.7436,71743.4162,87276.8706
24,1,popularity_rank,71858.4183,71938.7387,88274.0037
24,1,greedy_swap,72106.3503,72189.1191,88526.4553
24,1,oracle,72261.5136,72343.6637,89811.7016
24,1,random_search,72456.2734,72538.8162,88492.0318
24,1,simulated_annealing,72465.9379,72548.5709,87734.8699
24,1,simulated_annealing_popstart,72510.6251,72593.9990,89183.1280
24,1,GA,72482.3872,72565.6314,88868.8406
24,2,random_valid,72045.5741,71985.4374,87313.5405
24,2,perimeter_only,71801.5631,71743.4162,87276.8706
24,2,popularity_rank,71998.2839,71938.7387,88274.0037
24,2,greedy_swap,72249.5262,72189.1191,88526.4553
24,2,oracle,72404.0755,72343.6637,89811.7016
24,2,random_search,72503.4848,72443.0777,89087.2997
24,2,simulated_annealing,72642.3356,72580.4233,87666.2795
24,2,simulated_annealing_popstart,72553.5055,72491.6497,89161.0604
24,2,GA,72678.6620,72616.8385,88360.7841
24,3,random_valid,71979.4859,71985.4374,87313.5405
24,3,perimeter_only,71737.6318,71743.4162,87276.8706
24,3,popularity_rank,71932.7081,71938.7387,88274.0037
24,3,greedy_swap,72180.0673,72189.1191,88526.4553
24,3,oracle,72334.8074,72343.6637,89811.7016
24,3,random_search,72411.8647,72420.1900,89304.3484
24,3,simulated_annealing,72610.7443,72620.2095,88229.7610
24,3,simulated_annealing_popstart,72757.0514,72764.5635,89456.7491
24,3,GA,72426.9744,72435.5089,88379.2176
24,4,random_valid,72021.4376,71985.4374,87313.5405
24,4,perimeter_only,71779.3370,71743.4162,87276.8706
24,4,popularity_rank,71975.1993,71938.7387,88274.0037
24,4,greedy_swap,72224.1569,72189.1191,88526.4553
24,4,oracle,72378.6203,72343.6637,89811.7016
24,4,random_search,72480.1431,72443.7826,88653.3473
24,4,simulated_annealing,72660.1823,72623.7955,88600.8704
24,4,simulated_annealing_popstart,72815.5967,72779.2247,89334.9190
24,4,GA,72570.0085,72533.3763,88857.7249
24,5,random_valid,71941.3560,71985.4374,87313.5405
24,5,perimeter_only,71699.9285,71743.4162,87276.8706
24,5,popularity_rank,71893.5730,71938.7387,88274.0037
24,5,greedy_swap,72143.2794,72189.1191,88526.4553
24,5,oracle,72296.2405,72343.6637,89811.7016
24,5,random_search,72387.1404,72435.1774,88426.9772
24,5,simulated_annealing,72708.8336,72755.6592,89023.9804
24,5,simulated_annealing_popstart,72310.9562,72358.3147,88366.8041
24,5,GA,72549.1890,72595.4689,88310.8528
24,6,random_valid,71897.5526,71985.4374,87313.5405
24,6,perimeter_only,71652.8452,71743.4162,87276.8706
24,6,popularity_rank,71850.8329,71938.7387,88274.0037
24,6,greedy_swap,72101.5511,72189.1191,88526.4553
24,6,oracle,72256.8761,72343.6637,89811.7016
24,6,random_search,72353.7064,72439.3459,88405.0731
24,6,simulated_annealing,72529.6242,72617.1748,88551.6493
24,6,simulated_annealing_popstart,72648.3471,72735.7360,89417.6989
24,6,GA,72319.2388,72405.7681,87579.9939
24,7,random_valid,72007.2010,71985.4374,87313.5405
24,7,perimeter_only,71765.0350,71743.4162,87276.8706
24,7,popularity_rank,71960.9239,71938.7387,88274.0037
24,7,greedy_swap,72210.1221,72189.1191,88526.4553
24,7,oracle,72363.4929,72343.6637,89811.7016
24,7,random_search,72455.3937,72434.4699,88386.1795
24,7,simulated_annealing,72758.4376,72738.4669,89317.9314
24,7,simulated_annealing_popstart,72683.4980,72663.3522,89324.3630
24,7,GA,72617.2234,72597.6136,89122.6338
24,8,random_valid,71913.4084,71985.4374,87313.5405
24,8,perimeter_only,71669.7331,71743.4162,87276.8706
24,8,popularity_rank,71866.3990,71938.7387,88274.0037
24,8,greedy_swap,72118.7228,72189.1191,88526.4553
24,8,oracle,72273.1520,72343.6637,89811.7016
24,8,random_search,72467.1854,72537.3411,89131.1928
24,8,simulated_annealing,72587.7876,72659.6882,88784.5999
24,8,simulated_annealing_popstart,72711.4283,72783.4334,89308.8197
24,8,GA,72371.4485,72441.3986,89007.6924
24,9,random_valid,71979.4313,71985.4374,87313.5405
24,9,perimeter_only,71735.0620,71743.4162,87276.8706
24,9,popularity_rank,71932.0955,71938.7387,88274.0037
24,9,greedy_swap,72183.8750,72189.1191,88526.4553
24,9,oracle,72339.4220,72343.6637,89811.7016
24,9,random_search,72368.2322,72372.4781,88815.8842
24,9,simulated_annealing,72458.9706,72462.0877,88472.3465
24,9,simulated_annealing_popstart,72788.0738,72791.6048,89412.7755
24,9,GA,72625.7064,72628.4974,88400.8123
25,0,random_valid,82837.5069,82884.1833,96047.9469
25,0,perimeter_only,82727.6526,82774.4241,94468.1162
25,0,popularity_rank,82769.1395,82815.9260,95329.6266
25,0,greedy_swap,82859.5580,82905.9726,95799.7065
25,0,oracle,83284.4730,83329.3373,97140.7607
25,0,random_search,83347.2380,83391.1204,96203.0857
25,0,simulated_annealing,83811.1029,83856.8826,96994.5384
25,0,simulated_annealing_popstart,83827.7594,83873.9777,96860.7857
25,0,GA,83825.3904,83871.9003,96857.4712
25,1,random_valid,82898.5903,82884.1833,96047.9469
25,1,perimeter_only,82787.2304,82774.4241,94468.1162
25,1,popularity_rank,82829.4342,82815.9260,95329.6266
25,1,greedy_swap,82920.0190,82905.9726,95799.7065
25,1,oracle,83345.9203,83329.3373,97140.7607
25,1,random_search,83341.6223,83324.3975,96127.9026
25,1,simulated_annealing,83923.5672,83908.2853,96990.9490
25,1,simulated_annealing_popstart,83877.2506,83860.7866,96695.6123
25,1,GA,83911.1270,83895.8751,96966.5061
25,2,random_valid,82884.8317,82884.1833,96047.9469
25,2,perimeter_only,82776.0906,82774.4241,94468.1162
25,2,popularity_rank,82817.4057,82815.9260,95329.6266
25,2,greedy_swap,82906.8426,82905.9726,95799.7065
25,2,oracle,83330.6638,83329.3373,97140.7607
25,2,random_search,83390.4788,83387.6984,95775.1723
25,2,simulated_annealing,83873.8182,83874.4266,96769.5956
25,2,simulated_annealing_popstart,83824.4846,83824.7764,96604.2959
25,2,GA,83891.7812,83891.9306,96834.0223
25,3,random_valid,82871.3527,82884.1833,96047.9469
25,3,perimeter_only,82763.8785,82774.4241,94468.1162
25,3,popularity_rank,82803.5501,82815.9260,95329.6266
25,3,greedy_swap,82892.6258,82905.9726,95799.7065
25,3,oracle,83314.0946,83329.3373,97140.7607
25,3,random_search,83394.6056,83408.7523,96384.2086
25,3,simulated_annealing,83893.7653,83906.5390,96992.2287
25,3,simulated_annealing_popstart,83819.1557,83832.1950,96836.9925
25,3,GA,83833.7901,83846.5339,96596.7055
25,4,random_valid,82904.1471,82884.1833,96047.9469
25,4,perimeter_only,82793.1519,82774.4241,94468.1162
25,4,popularity_rank,82835.2915,82815.9260,95329.6266
25,4,greedy_swap,82926.4144,82905.9726,95799.7065
25,4,oracle,83350.8585,83329.3373,97140.7607
25,4,random_search,83462.2032,83440.9456,96193.3321
25,4,simulated_annealing,83902.2591,83882.4066,96851.6273
25,4,simulated_annealing_popstart,83880.1282,83860.9125,96900.3387
25,4,GA,83856.9592,83837.1382,96493.3664
25,5,random_valid,82858.3936,82884.1833,96047.9469
25,5,perimeter_only,82748.8409,82774.4241,94468.1162
25,5,popularity_rank,82789.4628,82815.9260,95329.6266
25,5,greedy_swap,82880.2705,82905.9726,95799.7065
25,5,oracle,83304.8040,83329.3373,97140.7607
25,5,random_search,83257.7111,83282.1061,95888.4096
25,5,simulated_annealing,83880.3951,83906.4755,96973.3476
25,5,simulated_annealing_popstart,83723.2174,83750.9027,96031.9038
25,5,GA,83817.3903,83844.7646,96552.8555
25,6,random_valid,82902.7605,82884.1833,96047.9469
25,6,perimeter_only,82791.8843,82774.4241,94468.1162
25,6,popularity_rank,82832.2656,82815.9260,95329.6266
25,6,greedy_swap,82925.2517,82905.9726,95799.7065
25,6,oracle,83346.9985,83329.3373,97140.7607
25,6,random_search,83293.1629,83275.8274,96380.8289
25,6,simulated_annealing,83900.0044,83881.8869,96933.7736
25,6,simulated_annealing_popstart,83740.9598,83723.7305,96037.9408
25,6,GA,83888.4287,83870.5509,96732.1579
25,7,random_valid,82877.3835,82884.1833,96047.9469
25,7,perimeter_only,82769.1600,82774.4241,94468.1162
25,7,popularity_rank,82809.6176,82815.9260,95329.6266
25,7,greedy_swap,82899.4998,82905.9726,95799.7065
25,7,oracle,83323.4660,83329.3373,97140.7607
25,7,random_search,83332.8721,83338.8447,96212.3796
25,7,simulated_annealing,83894.2084,83900.8871,96937.2375
25,7,simulated_annealing_popstart,83818.4946,83825.7325,96643.8950
25,7,GA,83845.0741,83852.3066,96792.1950
25,8,random_valid,82890.6545,82884.1833,96047.9469
25,8,perimeter_only,82781.4973,82774.4241,94468.1162
25,8,popularity_rank,82822.4560,82815.9260,95329.6266
25,8,greedy_swap,82911.6687,82905.9726,95799.7065
25,8,oracle,83333.6985,83329.3373,97140.7607
25,8,random_search,83281.3865,83276.4818,95746.2498
25,8,simulated_annealing,83887.6161,83882.4201,96936.3798
25,8,simulated_annealing_popstart,83781.4263,83776.6450,96519.9983
25,8,GA,83869.8527,83864.9519,96741.1454
25,9,random_valid,82840.9942,82884.1833,96047.9469
25,9,perimeter_only,82730.5941,82774.4241,94468.1162
25,9,popularity_rank,82772.2763,82815.9260,95329.6266
25,9,greedy_swap,82863.7645,82905.9726,95799.7065
25,9,oracle,83285.2634,83329.3373,97140.7607
25,9,random_search,83317.7480,83362.0578,95844.7470
25,9,simulated_annealing,83836.2818,83875.9861,96948.6342
25,9,simulated_annealing_popstart,83799.2571,83839.5951,96670.4005
25,9,GA,83830.3538,83870.2028,96829.9789
26,0,random_valid,62259.2111,62279.0595,63749.4738
26,0,perimeter_only,62276.3771,62296.1662,63689.1182
26,0,popularity_rank,61922.6780,61944.4935,63512.8040
26,0,greedy_swap,62027.5587,62049.5353,63764.2947
26,0,oracle,62093.2482,62115.3308,64665.4537
26,0,random_search,62447.2161,62467.5492,63665.8894
26,0,simulated_annealing,62567.1868,62588.1892,63876.0804
26,0,simulated_annealing_popstart,62586.1031,62607.1926,64191.1188
26,0,GA,62590.0772,62611.1478,63833.6600
26,1,random_valid,62245.7057,62279.0595,63749.4738
26,1,perimeter_only,62263.0215,62296.1662,63689.1182
26,1,popularity_rank,61910.9527,61944.4935,63512.8040
26,1,greedy_swap,62016.0438,62049.5353,63764.2947
26,1,oracle,62083.3075,62115.3308,64665.4537
26,1,random_search,62465.1412,62496.8005,63760.6019
26,1,simulated_annealing,62648.8272,62680.4178,63710.0795
26,1,simulated_annealing_popstart,62670.9417,62702.3915,63991.2046
26,1,GA,62578.6184,62609.7211,63742.9305
26,2,random_valid,62189.7254,62279.0595,63749.4738
26,2,perimeter_only,62206.7510,62296.1662,63689.1182
26,2,popularity_rank,61854.4362,61944.4935,63512.8040
26,2,greedy_swap,61960.4666,62049.5353,63764.2947
26,2,oracle,62025.5550,62115.3308,64665.4537
26,2,random_search,62348.8692,62436.6240,63590.3812
26,2,simulated_annealing,62646.6798,62736.0212,63665.1352
26,2,simulated_annealing_popstart,62543.1954,62632.2805,64133.8168
26,2,GA,62534.2375,62623.2264,63763.6109
26,3,random_valid,62309.8906,62279.0595,63749.4738
26,3,perimeter_only,62327.1206,62296.1662,63689.1182
26,3,popularity_rank,61976.0951,61944.4935,63512.8040
26,3,greedy_swap,62079.0367,62049.5353,63764.2947
26,3,oracle,62144.9058,62115.3308,64665.4537
26,3,random_search,62506.5284,62476.0116,63719.9001
26,3,simulated_annealing,62661.1478,62631.6563,63754.9603
26,3,simulated_annealing_popstart,62642.6573,62612.7946,64225.8105
26,3,GA,62628.2991,62597.7394,63835.9564
26,4,random_valid,62331.4497,62279.0595,63749.4738
26,4,perimeter_only,62348.8058,62296.1662,63689.1182
26,4,popularity_rank,61997.3925,61944.4935,63512.8040
26,4,greedy_swap,62102.5026,62049.5353,63764.2947
26,4,oracle,62167.9209,62115.3308,64665.4537
26,4,random_search,62497.4765,62445.3302,63649.4502
26,4,simulated_annealing,62672.8759,62620.0821,63697.6225
26,4,simulated_annealing_popstart,62758.9949,62705.2997,64126.9501
26,4,GA,62675.5456,62622.7345,64005.2833
26,5,random_valid,62260.4682,62279.0595,63749.4738
26,5,perimeter_only,62277.1630,62296.1662,63689.1182
26,5,popularity_rank,61925.5551,61944.4935,63512.8040
26,5,greedy_swap,62031.2814,62049.5353,63764.2947
26,5,oracle,62097.3676,62115.3308,64665.4537
26,5,random_search,62385.9099,62405.5455,63674.7788
26,5,simulated_annealing,62608.6357,62629.6417,63768.4295
26,5,simulated_annealing_popstart,62597.7623,62619.1250,63993.1172
26,5,GA,62543.1888,62564.7191,63786.9310
26,6,random_valid,62212.6795,62279.0595,63749.4738
26,6,perimeter_only,62229.8291,62296.1662,63689.1182
26,6,popularity_rank,61878.1424,61944.4935,63512.8040
26,6,greedy_swap,61983.9862,62049.5353,63764.2947
26,6,oracle,62049.2104,62115.3308,64665.4537
26,6,random_search,62407.7977,62474.3700,63620.4392
26,6,simulated_annealing,62591.3992,62659.8173,63858.6973
26,6,simulated_annealing_popstart,62566.7208,62634.7736,63851.1851
26,6,GA,62575.5842,62643.6826,63788.0674
26,7,random_valid,62296.0817,62279.0595,63749.4738
26,7,perimeter_only,62313.3463,62296.1662,63689.1182
26,7,popularity_rank,61960.0554,61944.4935,63512.8040
26,7,greedy_swap,62065.8584,62049.5353,63764.2947
26,7,oracle,62131.8883,62115.3308,64665.4537
26,7,random_search,62478.6974,62463.0776,63749.0674
26,7,simulated_annealing,62661.2070,62645.5376,63765.1117
26,7,simulated_annealing_popstart,62712.3264,62696.2499,64118.5193
26,7,GA,62810.9895,62796.5108,63948.7220
26,8,random_valid,62278.9600,62279.0595,63749.4738
26,8,perimeter_only,62295.7937,62296.1662,63689.1182
26,8,popularity_rank,61941.7470,61944.4935,63512.8040
26,8,greedy_swap,62048.1277,62049.5353,63764.2947
26,8,oracle,62114.6475,62115.3308,64665.4537
26,8,random_search,62444.9438,62446.0959,63811.0896
26,8,simulated_annealing,62687.4028,62687.4121,63831.2852
26,8,simulated_annealing_popstart,62704.8952,62704.2794,63997.2404
26,8,GA,62624.6576,62626.3520,63758.9535
26,9,random_valid,62280.1420,62279.0595,63749.4738
26,9,perimeter_only,62297.1269,62296.1662,63689.1182
26,9,popularity_rank,61949.6261,61944.4935,63512.8040
26,9,greedy_swap,62053.8072,62049.5353,63764.2947
26,9,oracle,62119.6660,62115.3308,64665.4537
26,9,random_search,62411.3594,62409.6617,63902.7327
26,9,simulated_annealing,62758.9925,62757.0112,63726.5409
26,9,simulated_annealing_popstart,62712.2697,62710.9303,64119.5922
26,9,GA,62620.9735,62620.6687,63786.7481
27,0,random_valid,68282.1046,68211.1944,81010.9916
27,0,perimeter_only,68288.6496,68218.2470,81095.9937
27,0,popularity_rank,68310.4795,68239.7697,81321.0883
27,0,greedy_swap,68471.0431,68402.3101,81763.0795
27,0,oracle,68385.6519,68315.5967,82879.8195
27,0,random_search,68769.1176,68700.8482,81277.3591
27,0,simulated_annealing,68896.2822,68826.0507,81424.6272
27,0,simulated_annealing_popstart,68898.3780,68828.2014,81545.6406
27,0,GA,68875.9796,68806.0041,81226.3411
27,1,random_valid,68154.7402,68211.1944,81010.9916
27,1,perimeter_only,68161.8207,68218.2470,81095.9937
27,1,popularity_rank,68183.1231,68239.7697,81321.0883
27,1,greedy_swap,68346.1831,68402.3101,81763.0795
27,1,oracle,68257.5786,68315.5967,82879.8195
27,1,random_search,68640.1434,68695.9113,81289.8453
27,1,simulated_annealing,68982.3495,69035.9971,81819.6272
27,1,simulated_annealing_popstart,69000.8364,69054.1085,81752.2474
27,1,GA,68777.7144,68833.6889,81583.8692
27,2,random_valid,68208.1292,68211.1944,81010.9916
27,2,perimeter_only,68214.3459,68218.2470,81095.9937
27,2,popularity_rank,68236.3472,68239.7697,81321.0883
27,2,greedy_swap,68397.2246,68402.3101,81763.0795
27,2,oracle,68311.5911,68315.5967,82879.8195
27,2,random_search,68636.4114,68642.7016,80975.9103
27,2,simulated_annealing,68964.9245,68970.3867,81673.0674
27,2,simulated_annealing_popstart,69038.9097,69043.5679,81834.5297
27,2,GA,68662.8939,68667.7906,81394.6171
27,3,random_valid,68223.9130,68211.1944,81010.9916
